schema_version,sample_id,source_row,food_name,category,before_path,after_path,before_mass_g,after_mass_g,leftover_fraction,observer_score,before_width,before_height,after_width,after_height,before_sha256,after_sha256,duplicate_group,is_valid,exclusion_reason,outer_fold,source_doi,dataset_version,license
1.0,lefood-0135,134,Tim,002,leftover dataset/data_before/002/002_114_DSC_0169_bef.JPG,leftover dataset/data_after/002/002_114_DSC_0208_aft.JPG,157,112,0.7133757961783439,4,745,542,699,518,612e11fc3addd14ada9fe852deec6e12117e05ddaf2b198a7ee48b67b5afe639,dd7ae2671dbde4b0c24953a9b17e975d1426fe0d74fb5abbced53534067564f1,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0136,135,Tim,002,leftover dataset/data_before/002/002_115_DSC_0161_bef.JPG,leftover dataset/data_after/002/002_115_DSC_0195_aft.JPG,193,0,0,7,758,564,700,527,d9cab023c521ec8362f40bb1ffd832811b9d83783bc5f8c1db48c7548fe78ede,6ab088ffadac99461649c9f94e0f9bdbd2287bf4fa776c393450117345af4781,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0137,136,Tim,002,leftover dataset/data_before/002/002_120_DSC_0216_bef.JPG,leftover dataset/data_after/002/002_120_DSC_0276_aft.JPG,165,0,0,7,700,524,721,542,95a768adcb32b0458d099645701420ba653982069686bf8254b21d2083597ff6,93105c9c3697bdfab66c5d2a3b477a67db0eadbf411f414cf191a3cc223cfeef,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0138,137,Tim,002,leftover dataset/data_before/002/002_121_DSC_0217_bef.JPG,leftover dataset/data_after/002/002_121_DSC_0290_aft.JPG,159,0,0,7,709,535,701,523,e7fd1093245a0465819e2bfe6369167a41426a5ee080bf0b9e70c3c3d0211e73,31de179f3bec23f09aaaee6daae1d215ad779625a5230193c74170e8d141c447,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0139,138,Tim,002,leftover dataset/data_before/002/002_122_DSC_0218_bef.JPG,leftover dataset/data_after/002/002_122_DSC_0296_aft.JPG,152,0,0,7,698,513,696,516,45ddb5567a20a28a7399071b1361d55cfc09c75651748f9b2401f28150964be2,ae46352e29dcb509c206db26326f0ba3724122c83e82c55f93f11ef4389052c3,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0140,139,Tim,002,leftover dataset/data_before/002/002_123_DSC_0219_bef.JPG,leftover dataset/data_after/002/002_123_DSC_0285_aft.JPG,158,27,0.17088607594936708,6,694,516,702,515,8e6521477b8b6511b724058b75fa06b208c567fa0304c820839a547a85624eb9,d6722d7e0a1142c3ae1dded016724342400b32f5d1e0b902ac29542b5d9c0eac,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0142,140,Tim,002,leftover dataset/data_before/002/002_130_DSC_0313_bef.JPG,leftover dataset/data_after/002/002_130_DSC_0362_aft.JPG,174,1,0.0057471264367816091,7,724,535,701,509,c391b7661a71f6680d9f212f5647df20c9e861f32194ecb8b6cfef9482dcd430,600bf9d02f5202a4516089033bd3493f7e6d235ea36e0ceadcbfc8ff57798f90,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0143,141,Tim,002,leftover dataset/data_before/002/002_131_DSC_0310_bef.JPG,leftover dataset/data_after/002/002_131_DSC_0397_aft.JPG,170,131,0.77058823529411768,3,715,521,737,550,0a0cf76d0ee7369b1d9ef933f8206318b38a77255c1e929553354c1ed761654f,79086d2ec4e18374d6566a19698cee0360d05c0535b09153166f6ce425e3847c,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0144,142,Tim,002,leftover dataset/data_before/002/002_132_DSC_0312_bef.JPG,leftover dataset/data_after/002/002_132_DSC_0361_aft.JPG,190,2,0.010526315789473684,6,724,539,701,509,e0565714c59ba7814960627f6587f7f4aa81d3c6bc402a0d7ee347101f9c3547,2e2b05989a16b212415c4822ce1e538afca10e298800270df634d4fa914a4fb6,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0145,143,Tim,002,leftover dataset/data_before/002/002_133_DSC_0311_bef.JPG,leftover dataset/data_after/002/002_133_DSC_0383_aft.JPG,174,2,0.011494252873563218,7,725,536,737,553,ab91a4fd9f0111355fe94cf2ae0d545a42942f5b2160a28b426f626b225c37a8,d89b1d986bc042c5d8d860f6b3b448ec980c59ee7c4bb68ce7f595961dd0ed3f,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0146,144,Tim,002,leftover dataset/data_before/002/002_138_DSC_0424_bef.JPG,leftover dataset/data_after/002/002_138_DSC_0490_aft.JPG,186,184,0.989247311827957,1,668,501,699,523,221ee5ffa940f56d40e9150a71028b9a48b02be6b48acb78edd676c7d64cb17c,7ed7ada8cc6dac7e605269ad9491c1f92a9e7d3d0924e43dc3347eede2ac959a,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0147,145,Tim,002,leftover dataset/data_before/002/002_139_DSC_0425_bef.JPG,leftover dataset/data_after/002/002_139_DSC_0491_aft.JPG,183,74,0.40437158469945356,5,666,495,711,529,ec46e86555b592b0e8b63d44aed4a9fb981571919b7e58c8d8d95163fd23ab32,61f1711649b2ffdc044250936d7af40a2dc831eea13ac446002956c6511bac3c,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0148,146,Tim,002,leftover dataset/data_before/002/002_140_DSC_0421_bef.JPG,leftover dataset/data_after/002/002_140_DSC_0469_aft.JPG,168,94,0.55952380952380953,4,661,491,701,521,b3f6954f7f53ca51be9cce024b3a5ecada9fb687dbacf48e9869590be076e746,eef4051a366aa01bd1e6914b2d3a14f4326e580f0850617e440eb47af5799e18,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0149,147,Tim,002,leftover dataset/data_before/002/002_141_DSC_0422_bef.JPG,leftover dataset/data_after/002/002_141_DSC_0467_aft.JPG,159,117,0.73584905660377353,3,660,489,692,523,8575a02a6dbaedb7f8cff1be8acc3da20c7ccbe81c94553326dcae5b2c7f84d0,5385a6e7498e1f5c1a78195616b9eb23d6a910eb45f3904b2649f04dab93b70a,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0150,148,Tim,002,leftover dataset/data_before/002/002_142_DSC_0423_bef.JPG,leftover dataset/data_after/002/002_142_DSC_0472_aft.JPG,160,159,0.99375000000000002,1,659,484,696,514,e619283d23d9752398aeb4d4beeb6a47da6b0c1ec47fe7e5c15304338a279da6,3812aac27b2de552b35feb6228b6583a8b4e445d161564a631dc5b656bb4618c,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0151,149,Tim,002,leftover dataset/data_before/002/002_143_DSC_0434_bef.JPG,leftover dataset/data_after/002/002_143_DSC_0458_aft.JPG,196,155,0.79081632653061229,1,662,490,703,523,d712f5bfd955b72e1419d19858fee8884d0741c2c7f345b06f8418a77ff80cc5,8e7642bd2bfac0b61290d7164c4821e7d0038d6f5c1a4b681c9ff583944de749,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0152,150,Tim,002,leftover dataset/data_before/002/002_149_DSC_0532_bef.JPG,leftover dataset/data_after/002/002_149_DSC_0567_aft.JPG,185,96,0.51891891891891895,4,736,546,729,535,4416d456a143ecf7f64630014a4a933b2667a9a2f7ce24d35e9d9fdf0b152e8d,6479d4795f0064f19f9b1c2d6fa2f4b05c27882f0d7fd3e2d88bddb3e4f80f88,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0153,151,Tim,002,leftover dataset/data_before/002/002_150_DSC_0533_bef.JPG,leftover dataset/data_after/002/002_150_DSC_0561_aft.JPG,185,0,0,7,734,541,742,545,437d72bf67f73afb80cf0c1b763da1b726c5891100ec14dc0912eef79807e329,4002ef7ce62320658cc111a78fcbc8113cb087519417524ed43a80fe2228ef83,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0154,152,Tim,002,leftover dataset/data_before/002/002_151_DSC_0534_bef.JPG,leftover dataset/data_after/002/002_151_DSC_0556_aft.JPG,166,0,0,7,741,550,748,551,436ec4a0b59e56c55cc2be62bda9bf17ea73a7d8d97f355f9dab1a049099f641,8f2988502523d8a5f50b1eca6eda902d2961dbc82fb102380d1986f1c02e20c6,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0155,153,Tim,002,leftover dataset/data_before/002/002_152_DSC_0543_bef.JPG,leftover dataset/data_after/002/002_152_DSC_0576_aft.JPG,159,58,0.36477987421383645,5,729,535,748,553,0308124eafa4cd3051cd91ea9c5a85e760b681ee4fe3409fbf07771f7a13ec98,591ec6f35f46171fc1f5eedf3ef2452e96b5d93eaa14b7fd6805c5093f1ae901,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0156,154,Tim,002,leftover dataset/data_before/002/002_153_DSC_0544_bef.JPG,leftover dataset/data_after/002/002_153_DSC_0571_aft.JPG,166,14,0.084337349397590355,6,738,542,744,545,2b91450ef07aab98a30077f8f645196ac324c74c5fe69c4ade2e74af48e7cc56,e27958c7a45edaa01e58c0c35fad4e5e7f9f46ac86d4aeeab9a7778bee2f199d,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0157,155,Tim,002,leftover dataset/data_before/002/002_154_DSC_0545_bef.JPG,leftover dataset/data_after/002/002_154_DSC_0602_aft.JPG,161,109,0.67701863354037262,4,737,540,732,539,da0c070c1897d2005f190bad780b6a9794ff523d52bda41ca8340a7593705878,c80475decc2c746d02d200966ed3027673a2a3dc997da0491fef9f042deec2f6,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0158,156,Tim,002,leftover dataset/data_before/002/002_157_DSC_0606_bef.JPG,leftover dataset/data_after/002/002_157_DSC_0632_aft.JPG,150,5,0.033333333333333333,7,711,520,727,536,711a3f1e76c4ee760a24020b75ee1fd9c1f998612cec9ee3caa4e730cab8cbd9,b8be3dd7dcb40451072ed3d0705027a9c47ad7bf545fd450f617a6e90cd4f324,,true,,1,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0159,157,Telur orak arik,003,leftover dataset/data_before/003/003_158_DSC_0018_bef.JPG,leftover dataset/data_after/003/003_158_DSC_0030_aft.JPG,39,39,1,1,427,307,453,339,f51115b5238014ed7c97c9142159c66821b7f7fc27c576f1a3f73110355164f1,12d42f0980b6acef996ee3428bd177dbb3523322abe75c48178858fe8dac9900,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0160,158,Kroket Daging,004,leftover dataset/data_before/004/004_159_DSC_0065_bef.JPG,leftover dataset/data_after/004/004_159_DSC_0107_aft.JPG,28,15,0.5357142857142857,5,520,377,507,364,7b7b091338addf96e751c4ae65cbe626ac909d3d7b1c019b8cbda4a3c335f76d,30e0fa5a83c3637dbf2eaff8502692e6c95fce647878d92db5a7b697db510eae,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0161,159,Kroket Daging,004,leftover dataset/data_before/004/004_160_DSC_0069_bef.JPG,leftover dataset/data_after/004/004_160_DSC_0094_aft.JPG,17,0,0,7,516,372,510,369,8010a8ac66a34ca4973089b235eaad0bb737b8bb6f63f6063c994a2ecbb8f8fd,f8d0734835284b11657528b48e56c2d15edbf5a03b0db2c454bd2da6424f9b96,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0162,160,Kroket Daging,004,leftover dataset/data_before/004/004_161_DSC_0071_bef.JPG,leftover dataset/data_after/004/004_161_DSC_0100_aft.JPG,24,0,0,7,523,384,511,372,acb82505ebacea136cbe528f8a88180e2d11065b7c76a1806c98a42176ea84ef,dbf794115b906ea75b7cb6ec2ca7949ae678dfe99eedac9a3355fc9838d0abdb,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0163,161,Kroket Daging,004,leftover dataset/data_before/004/004_162_DSC_0045_bef.JPG,leftover dataset/data_after/004/004_162_DSC_0084_aft.JPG,25,0,0,7,514,370,520,384,f6fe9800dd6020a3a23fb26b408809dd73cb9b613a2a2eb658af2ac8e6644864,4505a53b0e3ee1e740ad9cbf8b7c39a21a1da40a09f350526f13be015e4db81a,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0164,162,Kroket Daging,004,leftover dataset/data_before/004/004_163_DSC_0048_bef.JPG,leftover dataset/data_after/004/004_163_DSC_0081_aft.JPG,26,0,0,7,523,383,507,367,e26db92bfc2f4b2b62dd89c7f84d0b2a33a7e7a39d2414e10db3c3bb14a02e89,e0f2c42a94b345aa08b1b1a17d23a9868b958e26b57026d15ff189192074f5e0,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0165,163,Kroket Daging,004,leftover dataset/data_before/004/004_164_DSC_0050_bef.JPG,leftover dataset/data_after/004/004_164_DSC_0092_aft.JPG,27,29,1.0740740740740742,1,518,373,507,365,d039d0b80bb1370dee90d25f65893159f5b029211c641e27663f01d6c487043d,00cc0cfeea3c0ed54eaa71bede7d4ba204cf13487f6a4b7d31c3f3e11aa16e29,,false,after_mass_exceeds_before_mass,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0166,164,Kroket Daging,004,leftover dataset/data_before/004/004_165_DSC_0039_bef.JPG,leftover dataset/data_after/004/004_165_DSC_0075_aft.JPG,27,1,0.037037037037037035,7,511,366,504,361,ca91f7a9177ace5574a5f43a7ef3b8f2d0f2c5acee40f4a5810af681ba0f2515,995797fbb29fc4b96bcb271f26ac46e0c638ac025482eb97384b75ed67e2eb16,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0167,165,Kroket Daging,004,leftover dataset/data_before/004/004_166_DSC_0062_bef.JPG,leftover dataset/data_after/004/004_166_DSC_0103_aft.JPG,24,0,0,7,523,380,504,356,5d0cb3efc26c9f9f301a6455600e8bfe3936ba1032343afd987dc09c3f2eb6c3,0151032d06d8595adcb3d050e29f57cb191f3ea2b047541b62ac283a165cde08,dup-15f25e4070f6,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0168,166,Kroket Daging,004,leftover dataset/data_before/004/004_244_DSC_0968_bef.JPG,leftover dataset/data_after/004/004_244_DSC_0974_aft.JPG,26,0,0,7,517,395,521,400,2c8b30301a7af6b1975afd3284e80c28791e39a48c55f3ad68e1b89cb08bf429,aa94628b6fa9737e2594af7d13674341baa1a59ba9ecff72b0cacf8dcbb861c9,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0169,167,Kroket Daging,004,leftover dataset/data_before/004/004_245_DSC_0949_bef.JPG,leftover dataset/data_after/004/004_245_DSC_0978_aft.JPG,28,8,0.2857142857142857,6,524,403,529,410,8a8af9880d8bc24b44b9d2132c2bbca99df047162c20fca581cd4e31c7d8a0da,b65b7a48070de384be46d0280c0d4368d97994e653931143fd3e99caf41ee460,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0170,168,Kroket Daging,004,leftover dataset/data_before/004/004_246_DSC_0958_bef.JPG,leftover dataset/data_after/004/004_246_DSC_0982_aft.JPG,26,0,0,7,520,399,521,395,cfd5d7b1362dc3a0bb62506a4219575611dcdc690efde3a92f5bdf02eb02a9fb,82fd93a817ebc9d790be8c14ec976958a21a327a27813477aa3856ae44e49f3f,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0171,169,Kroket Daging,004,leftover dataset/data_before/004/004_247_DSC_0956_bef.JPG,leftover dataset/data_after/004/004_247_DSC_0987_aft.JPG,21,0,0,7,518,393,518,394,2d84b34bc21acfff59a1a84b017f6707d3c6cb695a20a3201b69f76511e61233,bdd3e344997e68501f61b49a906f0c3f967740d44be9f7499d03d20087dc210d,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0172,170,Kroket Daging,004,leftover dataset/data_before/004/004_248_DSC_0917_bef.JPG,leftover dataset/data_after/004/004_248_DSC_0990_aft.JPG,21,13,0.61904761904761907,5,517,395,510,391,7632240949eafdbc36f88210d7e17d3d41921353d894fcffcfa0f40ba189c3e2,d4c73d42198164ae03fabb681ef373987c5fae29cc0870e700a5e8459ac31bbc,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0173,171,Kroket Daging,004,leftover dataset/data_before/004/004_249_DSC_0935_bef.JPG,leftover dataset/data_after/004/004_249_DSC_1003_aft.JPG,29,0,0,7,520,402,500,374,ebbfb2266063ea986839ea11bbdaaf266bb751c063b4e2816674d32e6e812e23,a6709a87ba479a8ad98db32e77cbc9cc6bc406a7145298b0a1e86b375fc1059b,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0174,172,Kroket Daging,004,leftover dataset/data_before/004/004_250_DSC_0966_bef.JPG,leftover dataset/data_after/004/004_250_DSC_0012_aft.JPG,20,0,0,7,515,395,499,368,9930768519555cd7b3d93cb3aaaefbbf0a952524992ffb9203d0f32cfad2c9e7,abfda8fe33944716e68dc615353bca276f52dc09bbe17c3030ce31c9ea37a054,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0175,173,Kroket Daging,004,leftover dataset/data_before/004/004_251_DSC_0927_bef.JPG,leftover dataset/data_after/004/004_251_DSC_0009_aft.JPG,29,0,0,7,518,396,504,376,70b013ba93faab106f2b04d85089e87e42f0810912f597db2c9eb6a1148a7ae4,908a603cef78ff20da169b7de9e2f268c75beff4409340964ffb76b370736f72,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0176,174,Kroket Daging,004,leftover dataset/data_before/004/004_252_DSC_0931_bef.JPG,leftover dataset/data_after/004/004_252_DSC_0996_aft.JPG,24,27,1.125,1,522,402,509,390,9b6f88cb42273f609b748e91a966ff8933265abc0366a6953e4ca4008da242a9,7521bdcc1027dc99d2264598a28e415a4a6d5b3bd9302f4ecd3f54e75edd341f,,false,after_mass_exceeds_before_mass,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0177,175,Kroket Daging,004,leftover dataset/data_before/004/004_253_DSC_0939_bef.JPG,leftover dataset/data_after/004/004_253_DSC_1010_aft.JPG,25,0,0,7,516,391,504,380,b0cd97cf866f98b2f45ef2a08e82f862c08dfc41994477b1431acef29fc5bd8b,8973bff601840858e88e8d630b8921ccaf032b852da001ed424fa250b7d76e32,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0178,176,Kroket Daging,004,leftover dataset/data_before/004/004_254_DSC_0944_bef.JPG,leftover dataset/data_after/004/004_254_DSC_1013_aft.JPG,20,0,0,7,517,393,499,382,c53ef1f30f46c120b140a154dde308b9414509c81c4f656d63d3ac33fe1925d1,6ab498106f2e6934bfad14f367882a07eed847cbc454868335c845f83189e090,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0179,177,Opor Ayam,005,leftover dataset/data_before/005/005_167_DSC_0127_bef.JPG,leftover dataset/data_after/005/005_167_DSC_0167_aft.JPG,52,51,0.98076923076923073,1,520,385,534,399,a25036df6384ed24fcdbc24dc6380e2ce544ab2fe63ce8eaa2f6770ad3460565,a3fdb166421cff6e794000e2b229e2367868896ae82147f6719fbc48ba6f225a,,true,,0,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0180,178,Opor Ayam,005,leftover dataset/data_before/005/005_168_DSC_0148_bef.JPG,leftover dataset/data_after/005/005_168_DSC_0170_aft.JPG,35,5,0.14285714285714285,7,528,395,549,411,174f412f8e8a689027aec7624eed36c9d714ccacec141c6d9fac5d1633ea90f2,9b40d510dc3a84abe56ee5f9f0654cb6da8c8cd10a1279a41d88402ef7edd710,,true,,0,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0181,179,Opor Telur,006,leftover dataset/data_before/006/006_169_DSC_0158_bef.JPG,leftover dataset/data_after/006/006_169_DSC_0172_aft.JPG,64,4,0.0625,6,524,390,551,413,a2300a4b55940b00d99faa6b73cf8d476dfd969573112ddeb54a003dae59f9da,4d4a40db0f11e5277d6c8dc0bbb219a6c3627b46a4606526fb9e615cfcd663b0,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0182,180,Opor Telur,006,leftover dataset/data_before/006/006_203_DSC_0447_bef.JPG,leftover dataset/data_after/006/006_203_DSC_0484_aft.JPG,57,57,1,1,501,374,522,391,1ff1390b5f7461a56a180e3918f653947dcf1f43644fcf1db7af5e9d740f3ad6,b562d968671a9d4df31811e39996b0d75b6357f6a1c3d403bcb809f6851f3442,,true,,3,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0183,181,Ikan Acar Kuning,007,leftover dataset/data_before/007/007_170_DSC_0185_bef.JPG,leftover dataset/data_after/007/007_170_DSC_0259_aft.JPG,40,3,0.074999999999999997,6,499,358,535,401,a066c49925ad397edd587a67f76da217d1b0e8715b9f8b83edb2c808f8a23f54,99d5562eff2fa8fe14fba9c9ab9ae04aa5b251baadfc67d49d8fa3a16b1339ee,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0184,182,Ikan Acar Kuning,007,leftover dataset/data_before/007/007_171_DSC_0179_bef.JPG,leftover dataset/data_after/007/007_171_DSC_0227_aft.JPG,28,17,0.6071428571428571,4,477,356,540,400,1c2aa6dea60c618b78345e2de4deb7d28676be20c66851f075591d5550e80e03,8d0b0c6cceef06110c22c33f9588c3983a526364763a9236254d9c78f9c803c4,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0185,183,Ikan Acar Kuning,007,leftover dataset/data_before/007/007_172_DSC_0184_bef.JPG,leftover dataset/data_after/007/007_172_DSC_0235_aft.JPG,30,30,1,1,512,382,547,410,d1a09b5fdb9d2d2048dd7288c8eb6a5531755c93f88964b5894eb878bcf767ea,462c48575273348e68f13ef48fb71256391f84dc9904986c55cbee6fb00d6850,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0186,184,Ikan Acar Kuning,007,leftover dataset/data_before/007/007_173_DSC_0201_bef.JPG,leftover dataset/data_after/007/007_173_DSC_0239_aft.JPG,42,43,1.0238095238095237,1,516,389,546,410,8fa8496a979f1a001cb52cd5496b7f98075ffc5edb6123478fff4324ffb43195,7d90ac5a934086ba2df75658e91351eb8f51fcc628461fc44a2e9d988c4dc405,,false,after_mass_exceeds_before_mass,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0187,185,Ikan Acar Kuning,007,leftover dataset/data_before/007/007_174_DSC_0211_bef.JPG,leftover dataset/data_after/007/007_174_DSC_0257_aft.JPG,25,0,0,7,518,392,545,408,fc72baee70f8414abf8f979f3cc73e5a002e3a8667577a9ce2637d75a44c4073,f50b6cd067c90171e1770e38112e844c296fb90ab25e3fc658c1982c3504c2e6,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0188,186,Ikan Acar Kuning,007,leftover dataset/data_before/007/007_175_DSC_0180_bef.JPG,leftover dataset/data_after/007/007_175_DSC_0226_aft.JPG,41,0,0,7,444,339,472,351,5c84477b2aa5e8be209a6db53f8d95b951d830bb76fad36480e9277f36db5c09,2310183a020787264d77fa9e5ba00f3416b80f6f914951497ae843a83f557fc0,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0189,187,Ikan Acar Kuning,007,leftover dataset/data_before/007/007_176_DSC_0193_bef.JPG,leftover dataset/data_after/007/007_176_DSC_0233_aft.JPG,39,0,0,7,436,326,458,344,a80a34c7ffe167705935bbda024a88bd2f40ecad87be892dc5ef25c854266053,9ebe24d5eb2d277764310c05f620a2c2419ed9dcb321e71ea40d0820b7b7d10d,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0190,188,Ikan Acar Kuning,007,leftover dataset/data_before/007/007_177_DSC_0213_bef.JPG,leftover dataset/data_after/007/007_177_DSC_0246_aft.JPG,49,18,0.36734693877551022,5,513,385,543,403,1057313d53d2477ea25c97675a5582892ddb3f36c05c0cccd1743622a0f915cf,ecc696aa72def35395743a11abb5e9009d66d7601251ab8c4878e89b10edcf73,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0191,189,Ikan Acar Kuning,007,leftover dataset/data_before/007/007_178_DSC_0219_bef.JPG,leftover dataset/data_after/007/007_178_DSC_0251_aft.JPG,41,41,1,2,517,390,537,398,ffc1dd41904c8442201f17cd330a18d935953efd63c7a7d87b5d868ab0e1a1d1,6fd0b1705715197c8fdc37c3a7ecd4e1a00d0c5214a8f72361954847087e761a,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0192,190,Ikan Acar Kuning,007,leftover dataset/data_before/007/007_265_DSC_0126_bef.JPG,leftover dataset/data_after/007/007_265_DSC_0177_aft.JPG,39,18,0.46153846153846156,4,566,426,519,386,e90d69a5f213cfa5b30c651a5e9572308adb245bed9bc87c02a8d5c316c44506,ea71f3b1113d564bf04d1056c6177bdc063194f5a84fb88b9150158997a28b90,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0193,191,Ikan Acar Kuning,007,leftover dataset/data_before/007/007_266_DSC_0127_bef.JPG,leftover dataset/data_after/007/007_266_DSC_0185_aft.JPG,37,39,1.0540540540540539,1,569,428,519,383,9e2f0056d184902441b0b6dee6c7f28c0c1e736b256c808c9e2d3a0c9ad3ba29,b785a500a8a175d1f79be0ba3386b9804a45971e60ba5588f23aee8e17b72158,,false,after_mass_exceeds_before_mass,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
1.0,lefood-0194,192,Ikan Acar Kuning,007,leftover dataset/data_before/007/007_267_DSC_0132_bef.JPG,leftover dataset/data_after/007/007_267_DSC_0187_aft.JPG,32,0,0,7,569,425,521,388,a2f7b534d6d28078d922651423bebbcb32fc08ced9212f01a2556ec6ea883743,1d698865510a1e3ad4124c2fe5253cdd00083972fc0a4d647498a1697a8e127f,,true,,4,10.17632/cchsk79jkt.1,LeFood-Set v1,CC BY 4.0
